"CubeId";"devkum"
"PublishingDate";"2022-11-01 14:30"

"Date";"D0";"D1";"Value"
"1962-11";"M0";"GBP1";"12.091"
"1962-11";"M0";"DKK100";"62.37"
"1962-11";"M0";"NOK100";"60.36"
"1962-11";"M0";"CZK100";
"1962-11";"M0";"HUF100";
"1962-11";"M0";"PLN100";
"1962-11";"M0";"RUB1";
"1962-11";"M0";"SEK100";"83.562"
"1962-11";"M0";"TRY100";
"1962-11";"M0";"USD1";"4.316"
"1962-11";"M0";"CAD1";"4.006"
"1962-11";"M0";"ARS1";
"1962-11";"M0";"BRL100";
"1962-11";"M0";"MXN100";
"1962-11";"M0";"ZAR1";
"1962-11";"M0";"JPY100";
"1962-11";"M0";"AUD1";
"1962-11";"M0";"CNY100";
"1962-11";"M0";"HKD100";
"1962-11";"M0";"KRW100";
"1962-11";"M0";"MYR100";
"1962-11";"M0";"NZD1";
"1962-11";"M0";"SGD1";
"1962-11";"M0";"THB100";
"1962-12";"M0";"EUR1";
"1962-12";"M0";"GBP1";"12.099"
"1962-12";"M0";"DKK100";"62.56"
"1962-12";"M0";"NOK100";"60.416"
"1962-12";"M0";"CZK100";
"1962-12";"M0";"HUF100";
"1962-12";"M0";"PLN100";
"1962-12";"M0";"RUB1";
"1962-12";"M0";"SEK100";"83.202"
"1962-12";"M0";"TRY100";
"1962-12";"M0";"USD1";"4.316"
"1962-12";"M0";"CAD1";"4.01"
"1962-12";"M0";"ARS1";
"1962-12";"M0";"BRL100";
"1962-12";"M0";"MXN100";
"1962-12";"M0";"ZAR1";
"1962-12";"M0";"JPY100";
"1962-12";"M0";"AUD1";
"1962-12";"M0";"CNY100";
"1962-12";"M0";"HKD100";
"1962-12";"M0";"KRW100";
"1962-12";"M0";"MYR100";
"1962-12";"M0";"NZD1";
"1962-12";"M0";"SGD1";
"1962-12";"M0";"THB100";
"1963-01";"M0";"EUR1";
"1963-01";"M0";"GBP1";"12.13"
"1963-01";"M0";"DKK100";"62.646"
"1963-01";"M0";"NOK100";"60.541"
"1963-01";"M0";"CZK100";
"1963-01";"M0";"HUF100";
"1963-01";"M0";"PLN100";
"1963-01";"M0";"RUB1";
"1963-01";"M0";"SEK100";"83.517"
"1963-01";"M0";"TRY100";
"1963-01";"M0";"USD1";"4.324"
"1963-01";"M0";"CAD1";"4.013"
"1963-01";"M0";"ARS1";
"1963-01";"M0";"BRL100";
"1963-01";"M0";"MXN100";
"1963-01";"M0";"ZAR1";
"1963-01";"M0";"JPY100";
"1963-01";"M0";"AUD1";
"1963-01";"M0";"CNY100";
"1963-01";"M0";"HKD100";
"1963-01";"M0";"KRW100";
"1963-01";"M0";"MYR100";
"1963-01";"M0";"NZD1";
"1963-01";"M0";"SGD1";
"1963-01";"M0";"THB100";
"1963-02";"M0";"EUR1";
"1963-02";"M0";"GBP1";"12.122"
"1963-02";"M0";"DKK100";"62.615"
"1963-02";"M0";"NOK100";"60.515"
"1963-02";"M0";"CZK100";
"1963-02";"M0";"HUF100";
"1963-02";"M0";"PLN100";
"1963-02";"M0";"RUB1";
"1963-02";"M0";"SEK100";"83.418"
"1963-02";"M0";"TRY100";
"1963-02";"M0";"USD1";"4.324"
"1963-02";"M0";"CAD1";"4.011"
"1963-02";"M0";"ARS1";
"1963-02";"M0";"BRL100";
"1963-02";"M0";"MXN100";
"1963-02";"M0";"ZAR1";
"1963-02";"M0";"JPY100";
"1963-02";"M0";"AUD1";
"1963-02";"M0";"CNY100";
"1963-02";"M0";"HKD100";
"1963-02";"M0";"KRW100";
"1963-02";"M0";"MYR100";
"1963-02";"M0";"NZD1";
"1963-02";"M0";"SGD1";
"1963-02";"M0";"THB100";
"1963-03";"M0";"EUR1";
"1963-03";"M0";"GBP1";"12.121"
"1963-03";"M0";"DKK100";"62.718"
"1963-03";"M0";"NOK100";"60.567"
"1963-03";"M0";"CZK100";
"1963-03";"M0";"HUF100";
"1963-03";"M0";"PLN100";
"1963-03";"M0";"RUB1";
"1963-03";"M0";"SEK100";"83.377"
"1963-03";"M0";"TRY100";
"1963-03";"M0";"USD1";"4.328"
"1963-03";"M0";"CAD1";"4.013"
"1963-03";"M0";"ARS1";
"1963-03";"M0";"BRL100";
"1963-03";"M0";"MXN100";
"1963-03";"M0";"ZAR1";
"1963-03";"M0";"JPY100";
"1963-03";"M0";"AUD1";
"1963-03";"M0";"CNY100";
"1963-03";"M0";"HKD100";
"1963-03";"M0";"KRW100";
"1963-03";"M0";"MYR100";
"1963-03";"M0";"NZD1";
"1963-03";"M0";"SGD1";
"1963-03";"M0";"THB100";
"1963-04";"M0";"EUR1";
"1963-04";"M0";"GBP1";"12.124"
"1963-04";"M0";"DKK100";"62.726"
"1963-04";"M0";"NOK100";"60.6"
"1963-04";"M0";"CZK100";
"1963-04";"M0";"HUF100";
"1963-04";"M0";"PLN100";
"1963-04";"M0";"RUB1";
"1963-04";"M0";"SEK100";"83.328"
"1963-04";"M0";"TRY100";
"1963-04";"M0";"USD1";"4.329"
"1963-04";"M0";"CAD1";"4.018"
"1963-04";"M0";"ARS1";
"1963-04";"M0";"BRL100";
"1963-04";"M0";"MXN100";
"1963-04";"M0";"ZAR1";
"1963-04";"M0";"JPY100";
"1963-04";"M0";"AUD1";
"1963-04";"M0";"CNY100";
"1963-04";"M0";"HKD100";
"1963-04";"M0";"KRW100";
"1963-04";"M0";"MYR100";
"1963-04";"M0";"NZD1";
"1963-04";"M0";"SGD1";
"1963-04";"M0";"THB100";
"1963-05";"M0";"EUR1";
"1963-05";"M0";"GBP1";"12.104"
"1963-05";"M0";"DKK100";"62.6"
"1963-05";"M0";"NOK100";"60.506"
"1963-05";"M0";"CZK100";
"1963-05";"M0";"HUF100";
"1963-05";"M0";"PLN100";
"1963-05";"M0";"RUB1";
"1963-05";"M0";"SEK100";"83.303"
"1963-05";"M0";"TRY100";
"1963-05";"M0";"USD1";"4.324"
"1963-05";"M0";"CAD1";"4.012"
"1963-05";"M0";"ARS1";
"1963-05";"M0";"BRL100";
"1963-05";"M0";"MXN100";
"1963-05";"M0";"ZAR1";
"1963-05";"M0";"JPY100";
"1963-05";"M0";"AUD1";
"1963-05";"M0";"CNY100";
"1963-05";"M0";"HKD100";
"1963-05";"M0";"KRW100";
"1963-05";"M0";"MYR100";
"1963-05";"M0";"NZD1";
"1963-05";"M0";"SGD1";
"1963-05";"M0";"THB100";
"1963-06";"M0";"EUR1";
"1963-06";"M0";"GBP1";"12.107"
"1963-06";"M0";"DKK100";"62.652"
"1963-06";"M0";"NOK100";"60.516"
"1963-06";"M0";"CZK100";
"1963-06";"M0";"HUF100";
"1963-06";"M0";"PLN100";
"1963-06";"M0";"RUB1";
"1963-06";"M0";"SEK100";"83.383"
"1963-06";"M0";"TRY100";
"1963-06";"M0";"USD1";"4.324"
"1963-06";"M0";"CAD1";"4.007"
"1963-06";"M0";"ARS1";
"1963-06";"M0";"BRL100";
"1963-06";"M0";"MXN100";
"1963-06";"M0";"ZAR1";
"1963-06";"M0";"JPY100";
"1963-06";"M0";"AUD1";
"1963-06";"M0";"CNY100";
"1963-06";"M0";"HKD100";
"1963-06";"M0";"KRW100";
"1963-06";"M0";"MYR100";
"1963-06";"M0";"NZD1";
"1963-06";"M0";"SGD1";
"1963-06";"M0";"THB100";
"1963-07";"M0";"EUR1";
"1963-07";"M0";"GBP1";"12.109"
"1963-07";"M0";"DKK100";"62.641"
"1963-07";"M0";"NOK100";"60.495"
"1963-07";"M0";"CZK100";
"1963-07";"M0";"HUF100";
"1963-07";"M0";"PLN100";
"1963-07";"M0";"RUB1";
"1963-07";"M0";"SEK100";"83.451"
"1963-07";"M0";"TRY100";
"1963-07";"M0";"USD1";"4.323"
"1963-07";"M0";"CAD1";"4.003"
"1963-07";"M0";"ARS1";
"1963-07";"M0";"BRL100";
"1963-07";"M0";"MXN100";
"1963-07";"M0";"ZAR1";
"1963-07";"M0";"JPY100";
"1963-07";"M0";"AUD1";
"1963-07";"M0";"CNY100";
"1963-07";"M0";"HKD100";
"1963-07";"M0";"KRW100";
"1963-07";"M0";"MYR100";
"1963-07";"M0";"NZD1";
"1963-07";"M0";"SGD1";
"1963-07";"M0";"THB100";
"1963-08";"M0";"EUR1";
"1963-08";"M0";"GBP1";"12.084"
"1963-08";"M0";"DKK100";"62.463"
"1963-08";"M0";"NOK100";"60.364"
"1963-08";"M0";"CZK100";
"1963-08";"M0";"HUF100";
"1963-08";"M0";"PLN100";
"1963-08";"M0";"RUB1";
"1963-08";"M0";"SEK100";"83.16"
"1963-08";"M0";"TRY100";
"1963-08";"M0";"USD1";"4.316"
"1963-08";"M0";"CAD1";"3.984"
"1963-08";"M0";"ARS1";
"1963-08";"M0";"BRL100";
"1963-08";"M0";"MXN100";
"1963-08";"M0";"ZAR1";
"1963-08";"M0";"JPY100";
"1963-08";"M0";"AUD1";
"1963-08";"M0";"CNY100";
"1963-08";"M0";"HKD100";
"1963-08";"M0";"KRW100";
"1963-08";"M0";"MYR100";
"1963-08";"M0";"NZD1";
"1963-08";"M0";"SGD1";
"1963-08";"M0";"THB100";
"1963-09";"M0";"EUR1";
"1963-09";"M0";"GBP1";"12.073"
"1963-09";"M0";"DKK100";"62.507"
"1963-09";"M0";"NOK100";"60.29"
"1963-09";"M0";"CZK100";
"1963-09";"M0";"HUF100";
"1963-09";"M0";"PLN100";
"1963-09";"M0";"RUB1";
"1963-09";"M0";"SEK100";"83.14"
"1963-09";"M0";"TRY100";
"1963-09";"M0";"USD1";"4.315"
"1963-09";"M0";"CAD1";"3.994"
"1963-09";"M0";"ARS1";
"1963-09";"M0";"BRL100";
"1963-09";"M0";"MXN100";
"1963-09";"M0";"ZAR1";
"1963-09";"M0";"JPY100";
"1963-09";"M0";"AUD1";
"1963-09";"M0";"CNY100";
"1963-09";"M0";"HKD100";
"1963-09";"M0";"KRW100";
"1963-09";"M0";"MYR100";
"1963-09";"M0";"NZD1";
"1963-09";"M0";"SGD1";
"1963-09";"M0";"THB100";
"1963-10";"M0";"EUR1";
"1963-10";"M0";"GBP1";"12.073"
"1963-10";"M0";"DKK100";"62.481"
"1963-10";"M0";"NOK100";"60.289"
"1963-10";"M0";"CZK100";
"1963-10";"M0";"HUF100";
"1963-10";"M0";"PLN100";
"1963-10";"M0";"RUB1";
"1963-10";"M0";"SEK100";"83.069"
"1963-10";"M0";"TRY100";
"1963-10";"M0";"USD1";"4.315"
"1963-10";"M0";"CAD1";"4.002"
"1963-10";"M0";"ARS1";
"1963-10";"M0";"BRL100";
"1963-10";"M0";"MXN100";
"1963-10";"M0";"ZAR1";
"1963-10";"M0";"JPY100";
"1963-10";"M0";"AUD1";
"1963-10";"M0";"CNY100";
"1963-10";"M0";"HKD100";
"1963-10";"M0";"KRW100";
"1963-10";"M0";"MYR100";
"1963-10";"M0";"NZD1";
"1963-10";"M0";"SGD1";
"1963-10";"M0";"THB100";
"1963-11";"M0";"EUR1";
"1963-11";"M0";"GBP1";"12.076"
"1963-11";"M0";"DKK100";"62.506"
"1963-11";"M0";"NOK100";"60.294"
"1963-11";"M0";"CZK100";
"1963-11";"M0";"HUF100";
"1963-11";"M0";"PLN100";
"1963-11";"M0";"RUB1";
"1963-11";"M0";"SEK100";"83.124"
"1963-11";"M0";"TRY100";
"1963-11";"M0";"USD1";"4.316"
"1963-11";"M0";"CAD1";"4.004"
"1963-11";"M0";"ARS1";
"1963-11";"M0";"BRL100";
"1963-11";"M0";"MXN100";
"1963-11";"M0";"ZAR1";
"1963-11";"M0";"JPY100";
"1963-11";"M0";"AUD1";
"1963-11";"M0";"CNY100";
"1963-11";"M0";"HKD100";
"1963-11";"M0";"KRW100";
"1963-11";"M0";"MYR100";
"1963-11";"M0";"NZD1";
"1963-11";"M0";"SGD1";
"1963-11";"M0";"THB100";
"1963-12";"M0";"EUR1";
"1963-12";"M0";"GBP1";"12.069"
"1963-12";"M0";"DKK100";"62.53"
"1963-12";"M0";"NOK100";"60.292"
"1963-12";"M0";"CZK100";
"1963-12";"M0";"HUF100";
"1963-12";"M0";"PLN100";
"1963-12";"M0";"RUB1";
"1963-12";"M0";"SEK100";"83.069"
"1963-12";"M0";"TRY100";
"1963-12";"M0";"USD1";"4.316"
"1963-12";"M0";"CAD1";"3.998"
"1963-12";"M0";"ARS1";
"1963-12";"M0";"BRL100";
"1963-12";"M0";"MXN100";
"1963-12";"M0";"ZAR1";
"1963-12";"M0";"JPY100";
"1963-12";"M0";"AUD1";
"1963-12";"M0";"CNY100";
"1963-12";"M0";"HKD100";
"1963-12";"M0";"KRW100";
"1963-12";"M0";"MYR100";
"1963-12";"M0";"NZD1";
"1963-12";"M0";"SGD1";
"1963-12";"M0";"THB100";
"1964-01";"M0";"EUR1";
"1964-01";"M0";"GBP1";"12.076"
"1964-01";"M0";"DKK100";"62.45"
"1964-01";"M0";"NOK100";"60.282"
"1964-01";"M0";"CZK100";
"1964-01";"M0";"HUF100";
"1964-01";"M0";"PLN100";
"1964-01";"M0";"RUB1";
"1964-01";"M0";"SEK100";"83.174"
"1964-01";"M0";"TRY100";
"1964-01";"M0";"USD1";"4.316"
"1964-01";"M0";"CAD1";"3.994"
"1964-01";"M0";"ARS1";
"1964-01";"M0";"BRL100";
"1964-01";"M0";"MXN100";
"1964-01";"M0";"ZAR1";
"1964-01";"M0";"JPY100";
"1964-01";"M0";"AUD1";
"1964-01";"M0";"CNY100";
"1964-01";"M0";"HKD100";
"1964-01";"M0";"KRW100";
"1964-01";"M0";"MYR100";
"1964-01";"M0";"NZD1";
"1964-01";"M0";"SGD1";
"1964-01";"M0";"THB100";
"1964-02";"M0";"EUR1";
"1964-02";"M0";"GBP1";"12.093"
"1964-02";"M0";"DKK100";"62.514"
"1964-02";"M0";"NOK100";"60.374"
"1964-02";"M0";"CZK100";
"1964-02";"M0";"HUF100";
"1964-02";"M0";"PLN100";
"1964-02";"M0";"RUB1";
"1964-02";"M0";"SEK100";"83.414"
"1964-02";"M0";"TRY100";
"1964-02";"M0";"USD1";"4.324"
"1964-02";"M0";"CAD1";"4.003"
"1964-02";"M0";"ARS1";
"1964-02";"M0";"BRL100";
"1964-02";"M0";"MXN100";
"1964-02";"M0";"ZAR1";
"1964-02";"M0";"JPY100";
"1964-02";"M0";"AUD1";
"1964-02";"M0";"CNY100";
"1964-02";"M0";"HKD100";
"1964-02";"M0";"KRW100";
"1964-02";"M0";"MYR100";
"1964-02";"M0";"NZD1";
"1964-02";"M0";"SGD1";
"1964-02";"M0";"THB100";
"1964-03";"M0";"EUR1";
"1964-03";"M0";"GBP1";"12.1"
"1964-03";"M0";"DKK100";"62.66"
"1964-03";"M0";"NOK100";"60.459"
"1964-03";"M0";"CZK100";
"1964-03";"M0";"HUF100";
"1964-03";"M0";"PLN100";
"1964-03";"M0";"RUB1";
"1964-03";"M0";"SEK100";"84.047"
"1964-03";"M0";"TRY100";
"1964-03";"M0";"USD1";"4.327"
"1964-03";"M0";"CAD1";"4.003"
"1964-03";"M0";"ARS1";
"1964-03";"M0";"BRL100";
"1964-03";"M0";"MXN100";
"1964-03";"M0";"ZAR1";
"1964-03";"M0";"JPY100";
"1964-03";"M0";"AUD1";
"1964-03";"M0";"CNY100";
"1964-03";"M0";"HKD100";
"1964-03";"M0";"KRW100";
"1964-03";"M0";"MYR100";
"1964-03";"M0";"NZD1";
"1964-03";"M0";"SGD1";
"1964-03";"M0";"THB100";
"1964-04";"M0";"EUR1";
"1964-04";"M0";"GBP1";"12.094"
"1964-04";"M0";"DKK100";"62.623"
"1964-04";"M0";"NOK100";"60.442"
"1964-04";"M0";"CZK100";
"1964-04";"M0";"HUF100";
"1964-04";"M0";"PLN100";
"1964-04";"M0";"RUB1";
"1964-04";"M0";"SEK100";"84.042"
"1964-04";"M0";"TRY100";
"1964-04";"M0";"USD1";"4.321"
"1964-04";"M0";"CAD1";"3.997"
"1964-04";"M0";"ARS1";
"1964-04";"M0";"BRL100";
"1964-04";"M0";"MXN100";
"1964-04";"M0";"ZAR1";
"1964-04";"M0";"JPY100";
"1964-04";"M0";"AUD1";
"1964-04";"M0";"CNY100";
"1964-04";"M0";"HKD100";
"1964-04";"M0";"KRW100";
"1964-04";"M0";"MYR100";
"1964-04";"M0";"NZD1";
"1964-04";"M0";"SGD1";
"1964-04";"M0";"THB100";
"1964-05";"M0";"EUR1";
"1964-05";"M0";"GBP1";"12.08"
"1964-05";"M0";"DKK100";"62.49"
"1964-05";"M0";"NOK100";"60.378"
"1964-05";"M0";"CZK100";
"1964-05";"M0";"HUF100";
"1964-05";"M0";"PLN100";
"1964-05";"M0";"RUB1";
"1964-05";"M0";"SEK100";"83.99"
"1964-05";"M0";"TRY100";
"1964-05";"M0";"USD1";"4.315"
"1964-05";"M0";"CAD1";"3.991"
"1964-05";"M0";"ARS1";
"1964-05";"M0";"BRL100";
"1964-05";"M0";"MXN100";
"1964-05";"M0";"ZAR1";
"1964-05";"M0";"JPY100";
"1964-05";"M0";"AUD1";
"1964-05";"M0";"CNY100";
"1964-05";"M0";"HKD100";
"1964-05";"M0";"KRW100";
"1964-05";"M0";"MYR100";
"1964-05";"M0";"NZD1";
"1964-05";"M0";"SGD1";
"1964-05";"M0";"THB100";
"1964-06";"M0";"EUR1";
"1964-06";"M0";"GBP1";"12.057"
"1964-06";"M0";"DKK100";"62.438"
"1964-06";"M0";"NOK100";"60.34"
"1964-06";"M0";"CZK100";
"1964-06";"M0";"HUF100";
"1964-06";"M0";"PLN100";
"1964-06";"M0";"RUB1";
"1964-06";"M0";"SEK100";"84.004"
"1964-06";"M0";"TRY100";
"1964-06";"M0";"USD1";"4.315"
"1964-06";"M0";"CAD1";"3.991"
"1964-06";"M0";"ARS1";
"1964-06";"M0";"BRL100";
"1964-06";"M0";"MXN100";
"1964-06";"M0";"ZAR1";
"1964-06";"M0";"JPY100";
"1964-06";"M0";"AUD1";
"1964-06";"M0";"CNY100";
"1964-06";"M0";"HKD100";
"1964-06";"M0";"KRW100";
"1964-06";"M0";"MYR100";
"1964-06";"M0";"NZD1";
"1964-06";"M0";"SGD1";
"1964-06";"M0";"THB100";
"1964-07";"M0";"EUR1";
"1964-07";"M0";"GBP1";"12.055"
"1964-07";"M0";"DKK100";"62.481"
"1964-07";"M0";"NOK100";"60.373"
"1964-07";"M0";"CZK100";
"1964-07";"M0";"HUF100";
"1964-07";"M0";"PLN100";
"1964-07";"M0";"RUB1";
"1964-07";"M0";"SEK100";"84.006"
"1964-07";"M0";"TRY100";
"1964-07";"M0";"USD1";"4.321"
"1964-07";"M0";"CAD1";"3.995"
"1964-07";"M0";"ARS1";
"1964-07";"M0";"BRL100";
"1964-07";"M0";"MXN100";
"1964-07";"M0";"ZAR1";
"1964-07";"M0";"JPY100";
"1964-07";"M0";"AUD1";
"1964-07";"M0";"CNY100";
"1964-07";"M0";"HKD100";
"1964-07";"M0";"KRW100";
"1964-07";"M0";"MYR100";
"1964-07";"M0";"NZD1";
"1964-07";"M0";"SGD1";
"1964-07";"M0";"THB100";
"1964-08";"M0";"EUR1";
"1964-08";"M0";"GBP1";"12.04"
"1964-08";"M0";"DKK100";"62.379"
"1964-08";"M0";"NOK100";"60.32"
"1964-08";"M0";"CZK100";
"1964-08";"M0";"HUF100";
"1964-08";"M0";"PLN100";
"1964-08";"M0";"RUB1";
"1964-08";"M0";"SEK100";"84.092"
"1964-08";"M0";"TRY100";
"1964-08";"M0";"USD1";"4.32"
"1964-08";"M0";"CAD1";"4.004"
"1964-08";"M0";"ARS1";
"1964-08";"M0";"BRL100";
"1964-08";"M0";"MXN100";
"1964-08";"M0";"ZAR1";
"1964-08";"M0";"JPY100";
"1964-08";"M0";"AUD1";
"1964-08";"M0";"CNY100";
"1964-08";"M0";"HKD100";
"1964-08";"M0";"KRW100";
"1964-08";"M0";"MYR100";
"1964-08";"M0";"NZD1";
"1964-08";"M0";"SGD1";
"1964-08";"M0";"THB100";
"1964-09";"M0";"EUR1";
"1964-09";"M0";"GBP1";"12.023"
"1964-09";"M0";"DKK100";"62.351"
"1964-09";"M0";"NOK100";"60.285"
"1964-09";"M0";"CZK100";
"1964-09";"M0";"HUF100";
"1964-09";"M0";"PLN100";
"1964-09";"M0";"RUB1";
"1964-09";"M0";"SEK100";"84.064"
"1964-09";"M0";"TRY100";
"1964-09";"M0";"USD1";"4.32"
"1964-09";"M0";"CAD1";"4.013"
"1964-09";"M0";"ARS1";
"1964-09";"M0";"BRL100";
"1964-09";"M0";"MXN100";
"1964-09";"M0";"ZAR1";
"1964-09";"M0";"JPY100";
"1964-09";"M0";"AUD1";
"1964-09";"M0";"CNY100";
"1964-09";"M0";"HKD100";
"1964-09";"M0";"KRW100";
"1964-09";"M0";"MYR100";
"1964-09";"M0";"NZD1";
"1964-09";"M0";"SGD1";
"1964-09";"M0";"THB100";
"1964-10";"M0";"EUR1";
"1964-10";"M0";"GBP1";"12.015"
"1964-10";"M0";"DKK100";"62.294"
"1964-10";"M0";"NOK100";"60.243"
"1964-10";"M0";"CZK100";
"1964-10";"M0";"HUF100";
"1964-10";"M0";"PLN100";
"1964-10";"M0";"RUB1";
"1964-10";"M0";"SEK100";"83.64"
"1964-10";"M0";"TRY100";
"1964-10";"M0";"USD1";"4.317"
"1964-10";"M0";"CAD1";"4.013"
"1964-10";"M0";"ARS1";
"1964-10";"M0";"BRL100";
"1964-10";"M0";"MXN100";
"1964-10";"M0";"ZAR1";
"1964-10";"M0";"JPY100";
"1964-10";"M0";"AUD1";
"1964-10";"M0";"CNY100";
"1964-10";"M0";"HKD100";
"1964-10";"M0";"KRW100";
"1964-10";"M0";"MYR100";
"1964-10";"M0";"NZD1";
"1964-10";"M0";"SGD1";
"1964-10";"M0";"THB100";
"1964-11";"M0";"EUR1";
"1964-11";"M0";"GBP1";"12.019"
"1964-11";"M0";"DKK100";"62.268"
"1964-11";"M0";"NOK100";"60.228"
"1964-11";"M0";"CZK100";
"1964-11";"M0";"HUF100";
"1964-11";"M0";"PLN100";
"1964-11";"M0";"RUB1";
"1964-11";"M0";"SEK100";"83.671"
"1964-11";"M0";"TRY100";
"1964-11";"M0";"USD1";"4.315"
"1964-11";"M0";"CAD1";"4.017"
"1964-11";"M0";"ARS1";
"1964-11";"M0";"BRL100";
"1964-11";"M0";"MXN100";
"1964-11";"M0";"ZAR1";
"1964-11";"M0";"JPY100";
"1964-11";"M0";"AUD1";
"1964-11";"M0";"CNY100";
"1964-11";"M0";"HKD100";
"1964-11";"M0";"KRW100";
"1964-11";"M0";"MYR100";
"1964-11";"M0";"NZD1";
"1964-11";"M0";"SGD1";
"1964-11";"M0";"THB100";
"1964-12";"M0";"EUR1";
"1964-12";"M0";"GBP1";"12.04"
"1964-12";"M0";"DKK100";"62.389"
"1964-12";"M0";"NOK100";"60.319"
"1964-12";"M0";"CZK100";
"1964-12";"M0";"HUF100";
"1964-12";"M0";"PLN100";
"1964-12";"M0";"RUB1";
"1964-12";"M0";"SEK100";"83.864"
"1964-12";"M0";"TRY100";
"1964-12";"M0";"USD1";"4.315"
"1964-12";"M0";"CAD1";"4.014"
"1964-12";"M0";"ARS1";
"1964-12";"M0";"BRL100";
"1964-12";"M0";"MXN100";
"1964-12";"M0";"ZAR1";
"1964-12";"M0";"JPY100";
"1964-12";"M0";"AUD1";
"1964-12";"M0";"CNY100";
"1964-12";"M0";"HKD100";
"1964-12";"M0";"KRW100";
"1964-12";"M0";"MYR100";
"1964-12";"M0";"NZD1";
"1964-12";"M0";"SGD1";
"1964-12";"M0";"THB100";
"1965-01";"M0";"EUR1";
"1965-01";"M0";"GBP1";"12.055"
"1965-01";"M0";"DKK100";"62.452"
"1965-01";"M0";"NOK100";"60.369"
"1965-01";"M0";"CZK100";
"1965-01";"M0";"HUF100";
"1965-01";"M0";"PLN100";
"1965-01";"M0";"RUB1";
"1965-01";"M0";"SEK100";"84.068"
"1965-01";"M0";"TRY100";
"1965-01";"M0";"USD1";"4.319"
"1965-01";"M0";"CAD1";"4.021"
"1965-01";"M0";"ARS1";
"1965-01";"M0";"BRL100";
"1965-01";"M0";"MXN100";
"1965-01";"M0";"ZAR1";
"1965-01";"M0";"JPY100";
"1965-01";"M0";"AUD1";
"1965-01";"M0";"CNY100";
"1965-01";"M0";"HKD100";
"1965-01";"M0";"KRW100";
"1965-01";"M0";"MYR100";
"1965-01";"M0";"NZD1";
"1965-01";"M0";"SGD1";
"1965-01";"M0";"THB100";
"1965-02";"M0";"EUR1";
"1965-02";"M0";"GBP1";"12.096"
"1965-02";"M0";"DKK100";"62.583"
"1965-02";"M0";"NOK100";"60.513"
"1965-02";"M0";"CZK100";
"1965-02";"M0";"HUF100";
"1965-02";"M0";"PLN100";
"1965-02";"M0";"RUB1";
"1965-02";"M0";"SEK100";"84.257"
"1965-02";"M0";"TRY100";
"1965-02";"M0";"USD1";"4.328"
"1965-02";"M0";"CAD1";"4.022"
"1965-02";"M0";"ARS1";
"1965-02";"M0";"BRL100";
"1965-02";"M0";"MXN100";
"1965-02";"M0";"ZAR1";
"1965-02";"M0";"JPY100";
"1965-02";"M0";"AUD1";
"1965-02";"M0";"CNY100";
"1965-02";"M0";"HKD100";
"1965-02";"M0";"KRW100";
"1965-02";"M0";"MYR100";
"1965-02";"M0";"NZD1";
"1965-02";"M0";"SGD1";
"1965-02";"M0";"THB100";
"1965-03";"M0";"EUR1";
"1965-03";"M0";"GBP1";"12.125"
"1965-03";"M0";"DKK100";"62.767"
"1965-03";"M0";"NOK100";"60.697"
"1965-03";"M0";"CZK100";
"1965-03";"M0";"HUF100";
"1965-03";"M0";"PLN100";
"1965-03";"M0";"RUB1";
"1965-03";"M0";"SEK100";"84.546"
"1965-03";"M0";"TRY100";
"1965-03";"M0";"USD1";"4.343"
"1965-03";"M0";"CAD1";"4.016"
"1965-03";"M0";"ARS1";
"1965-03";"M0";"BRL100";
"1965-03";"M0";"MXN100";
"1965-03";"M0";"ZAR1";
"1965-03";"M0";"JPY100";
"1965-03";"M0";"AUD1";
"1965-03";"M0";"CNY100";
"1965-03";"M0";"HKD100";
"1965-03";"M0";"KRW100";
"1965-03";"M0";"MYR100";
"1965-03";"M0";"NZD1";
"1965-03";"M0";"SGD1";
"1965-03";"M0";"THB100";
"1965-04";"M0";"EUR1";
"1965-04";"M0";"GBP1";"12.141"
"1965-04";"M0";"DKK100";"62.81"
"1965-04";"M0";"NOK100";"60.732"
"1965-04";"M0";"CZK100";
"1965-04";"M0";"HUF100";
"1965-04";"M0";"PLN100";
"1965-04";"M0";"RUB1";
"1965-04";"M0";"SEK100";"84.418"
"1965-04";"M0";"TRY100";
"1965-04";"M0";"USD1";"4.343"
"1965-04";"M0";"CAD1";"4.023"
"1965-04";"M0";"ARS1";
"1965-04";"M0";"BRL100";
"1965-04";"M0";"MXN100";
"1965-04";"M0";"ZAR1";
"1965-04";"M0";"JPY100";
"1965-04";"M0";"AUD1";
"1965-04";"M0";"CNY100";
"1965-04";"M0";"HKD100";
"1965-04";"M0";"KRW100";
"1965-04";"M0";"MYR100";
"1965-04";"M0";"NZD1";
"1965-04";"M0";"SGD1";
"1965-04";"M0";"THB100";
"1965-05";"M0";"EUR1";
"1965-05";"M0";"GBP1";"12.155"
"1965-05";"M0";"DKK100";"62.827"
"1965-05";"M0";"NOK100";"60.764"
"1965-05";"M0";"CZK100";
"1965-05";"M0";"HUF100";
"1965-05";"M0";"PLN100";
"1965-05";"M0";"RUB1";
"1965-05";"M0";"SEK100";"84.356"
"1965-05";"M0";"TRY100";
"1965-05";"M0";"USD1";"4.346"
"1965-05";"M0";"CAD1";"4.024"
"1965-05";"M0";"ARS1";
"1965-05";"M0";"BRL100";
"1965-05";"M0";"MXN100";
"1965-05";"M0";"ZAR1";
"1965-05";"M0";"JPY100";
"1965-05";"M0";"AUD1";
